image,weather,time_of_day,road_type,speed,severity
08840.jpg,clear,dawn,urban,102,moderate
08841.jpg,clear,dusk,rural,66,moderate
08842.jpg,clear,day,urban,89,minor
08843.jpg,clear,night,rural,37,minor
08844.jpg,cloudy,day,highway,74,severe
08845.jpg,cloudy,night,urban,81,moderate
08846.jpg,clear,day,rural,54,minor
08847.jpg,snowy,night,urban,86,severe
08848.jpg,rainy,night,highway,38,minor
08849.jpg,rainy,dusk,rural,51,minor
08850.jpg,cloudy,day,urban,32,moderate
08851.jpg,snowy,day,rural,72,moderate
08852.jpg,rainy,dawn,rural,35,moderate
08853.jpg,clear,night,rural,108,severe
08854.jpg,cloudy,night,urban,94,moderate
08855.jpg,rainy,day,highway,90,moderate
08856.jpg,clear,dusk,highway,46,moderate
08857.jpg,rainy,dusk,highway,58,severe
08858.jpg,rainy,dawn,highway,34,severe
08859.jpg,clear,day,urban,32,minor
08860.jpg,rainy,dusk,highway,43,severe
08861.jpg,snowy,dawn,highway,33,minor
08862.jpg,cloudy,day,highway,103,minor
08863.jpg,snowy,night,rural,100,severe
08864.jpg,clear,dawn,urban,71,moderate
08865.jpg,cloudy,night,rural,78,severe
08866.jpg,rainy,night,highway,105,moderate
08867.jpg,clear,day,highway,27,minor
08868.jpg,rainy,dawn,urban,104,minor
08869.jpg,clear,dusk,urban,54,minor
08870.jpg,rainy,dusk,rural,78,moderate
08871.jpg,cloudy,dusk,urban,66,moderate
08872.jpg,snowy,night,rural,76,moderate
08873.jpg,rainy,night,rural,20,moderate
08874.jpg,rainy,day,rural,114,minor
08875.jpg,clear,dawn,highway,90,severe
08876.jpg,cloudy,night,rural,47,moderate
08877.jpg,snowy,dawn,urban,100,severe
08878.jpg,clear,dusk,highway,40,moderate
08879.jpg,rainy,day,urban,80,minor
08880.jpg,snowy,night,highway,84,moderate
08881.jpg,rainy,day,rural,83,moderate
08882.jpg,snowy,night,highway,71,moderate
08883.jpg,clear,day,urban,26,moderate
08884.jpg,clear,dawn,urban,28,minor
08885.jpg,rainy,night,urban,42,severe
08886.jpg,rainy,dusk,rural,24,severe
08887.jpg,snowy,night,urban,107,minor
08888.jpg,snowy,night,highway,74,minor
08889.jpg,rainy,day,highway,106,moderate
08890.jpg,snowy,night,urban,105,moderate
08891.jpg,clear,day,rural,24,minor
08892.jpg,rainy,night,urban,91,moderate
08893.jpg,clear,day,urban,87,moderate
08894.jpg,clear,dusk,rural,38,moderate
08895.jpg,cloudy,dawn,rural,89,moderate
08896.jpg,clear,day,urban,31,severe
08897.jpg,cloudy,day,urban,118,minor
08898.jpg,clear,day,urban,75,moderate
08899.jpg,rainy,dusk,highway,117,moderate
08900.jpg,cloudy,dawn,rural,30,severe
08901.jpg,snowy,dawn,urban,47,minor
08902.jpg,cloudy,night,highway,76,severe
08903.jpg,rainy,dusk,urban,41,moderate
08904.jpg,snowy,night,rural,79,moderate
08905.jpg,snowy,day,highway,101,moderate
08906.jpg,cloudy,dawn,rural,94,severe
08907.jpg,snowy,day,urban,70,moderate
08908.jpg,cloudy,night,highway,72,moderate
08909.jpg,clear,night,urban,54,severe
08910.jpg,clear,dusk,highway,65,severe
08911.jpg,cloudy,dusk,rural,81,severe
08912.jpg,snowy,dawn,urban,114,severe
08913.jpg,cloudy,dawn,urban,120,moderate
08914.jpg,cloudy,day,urban,95,moderate
08915.jpg,snowy,night,urban,88,severe
08916.jpg,rainy,day,highway,94,severe
08917.jpg,snowy,day,rural,97,moderate
08918.jpg,clear,dusk,rural,36,minor
08919.jpg,snowy,night,rural,99,minor
08920.jpg,snowy,dusk,rural,26,minor
08921.jpg,clear,day,urban,97,severe
08922.jpg,cloudy,night,highway,87,moderate
08923.jpg,clear,day,urban,38,moderate
08924.jpg,snowy,night,urban,65,severe
08925.jpg,cloudy,day,rural,33,minor
08926.jpg,clear,night,rural,47,severe
08927.jpg,rainy,dusk,urban,45,minor
08928.jpg,clear,dusk,highway,115,minor
08929.jpg,snowy,night,rural,66,moderate
08930.jpg,rainy,night,rural,76,moderate
08931.jpg,rainy,dusk,urban,54,severe
08932.jpg,clear,day,rural,98,moderate
08933.jpg,clear,dawn,highway,86,minor
08934.jpg,snowy,day,highway,34,minor
08935.jpg,clear,day,rural,20,severe
08936.jpg,snowy,night,highway,73,minor
08937.jpg,cloudy,dawn,urban,74,minor
08938.jpg,clear,dawn,rural,44,moderate
08939.jpg,cloudy,night,rural,67,moderate
08940.jpg,clear,dawn,highway,63,severe
08941.jpg,cloudy,day,urban,21,severe
08942.jpg,cloudy,dawn,rural,108,minor
08943.jpg,cloudy,night,highway,102,minor
08944.jpg,snowy,night,highway,90,severe
08945.jpg,clear,dawn,rural,38,minor
08946.jpg,rainy,dusk,rural,77,moderate
08947.jpg,clear,dawn,rural,107,moderate
08948.jpg,clear,dawn,urban,50,severe
08949.jpg,cloudy,day,urban,91,minor
08950.jpg,clear,day,rural,85,minor
08951.jpg,clear,day,urban,71,minor
08952.jpg,rainy,dusk,rural,102,moderate
08953.jpg,cloudy,dusk,highway,106,severe
08954.jpg,cloudy,night,rural,21,minor
08955.jpg,snowy,dawn,rural,45,severe
08956.jpg,snowy,dusk,highway,31,severe
08957.jpg,snowy,night,highway,53,minor
08958.jpg,cloudy,day,rural,94,severe
08959.jpg,clear,night,rural,102,severe
08960.jpg,clear,night,highway,80,severe
08961.jpg,rainy,day,highway,100,severe
08962.jpg,snowy,night,highway,102,moderate
08963.jpg,cloudy,dawn,urban,117,minor
08964.jpg,rainy,day,highway,116,minor
08965.jpg,rainy,dusk,rural,51,minor
08966.jpg,rainy,day,highway,60,severe
08967.jpg,cloudy,dusk,highway,33,moderate
08968.jpg,snowy,day,highway,100,moderate
08969.jpg,snowy,day,highway,103,severe
08970.jpg,rainy,night,rural,110,severe
08971.jpg,rainy,night,urban,97,minor
08972.jpg,clear,day,urban,99,minor
08973.jpg,cloudy,night,highway,30,severe
08974.jpg,cloudy,day,urban,34,moderate
08975.jpg,rainy,dawn,rural,44,moderate
08976.jpg,snowy,dusk,rural,50,moderate
08977.jpg,snowy,dawn,rural,85,moderate
08978.jpg,snowy,dawn,urban,39,severe
08979.jpg,snowy,day,urban,48,minor
08980.jpg,clear,dusk,urban,115,severe
08981.jpg,snowy,dusk,rural,100,moderate
08982.jpg,snowy,night,highway,101,moderate
08983.jpg,rainy,dawn,urban,43,minor
08984.jpg,clear,dawn,urban,93,severe
08985.jpg,cloudy,dusk,highway,79,severe
08986.jpg,snowy,dawn,highway,40,severe
08987.jpg,snowy,dusk,urban,96,moderate
08988.jpg,clear,dawn,highway,45,moderate
08989.jpg,snowy,night,rural,89,minor
08990.jpg,cloudy,night,highway,78,minor
08991.jpg,cloudy,dusk,urban,102,severe
08992.jpg,cloudy,dusk,rural,54,minor
08993.jpg,cloudy,night,rural,27,moderate
08994.jpg,clear,night,rural,66,minor
08995.jpg,clear,day,urban,56,severe
08996.jpg,cloudy,dusk,urban,116,severe
08997.jpg,clear,day,urban,73,minor
08998.jpg,clear,day,highway,26,minor
08999.jpg,clear,night,rural,24,moderate
09000.jpg,clear,dawn,rural,30,severe
09001.jpg,cloudy,dusk,highway,89,moderate
09002.jpg,rainy,dawn,rural,78,severe
09003.jpg,cloudy,dusk,highway,93,minor
09004.jpg,cloudy,dawn,rural,65,minor
09005.jpg,rainy,day,highway,67,minor
09006.jpg,cloudy,dusk,urban,88,severe
09007.jpg,clear,night,rural,110,minor
09008.jpg,clear,day,highway,46,moderate
09009.jpg,rainy,dusk,urban,117,minor
09010.jpg,cloudy,dawn,urban,106,moderate
09011.jpg,clear,night,highway,95,minor
09012.jpg,snowy,dawn,rural,89,severe
09013.jpg,cloudy,day,highway,115,severe
09014.jpg,clear,night,rural,41,severe
09015.jpg,cloudy,night,rural,118,moderate
09016.jpg,snowy,day,rural,63,severe
09017.jpg,snowy,night,rural,57,severe
09018.jpg,cloudy,day,highway,102,minor
09019.jpg,rainy,dawn,urban,105,minor
09020.jpg,rainy,dusk,urban,30,severe
09021.jpg,clear,dawn,urban,111,moderate
09022.jpg,snowy,dusk,rural,53,minor
09023.jpg,cloudy,night,highway,80,minor
09024.jpg,cloudy,dawn,rural,54,minor
09025.jpg,snowy,day,highway,80,severe
09026.jpg,snowy,dusk,rural,85,severe
09027.jpg,snowy,day,urban,107,minor
09028.jpg,rainy,day,highway,73,severe
09029.jpg,rainy,dusk,highway,79,minor
09030.jpg,snowy,night,highway,23,moderate
09031.jpg,rainy,dusk,rural,64,severe
09032.jpg,snowy,dawn,highway,73,moderate
09033.jpg,rainy,night,rural,60,moderate
09034.jpg,cloudy,dusk,rural,105,minor
09035.jpg,snowy,day,rural,59,minor
09036.jpg,snowy,night,rural,31,moderate
09037.jpg,snowy,dusk,highway,61,minor
09038.jpg,snowy,day,urban,20,severe
09039.jpg,snowy,night,urban,88,severe
09040.jpg,snowy,dusk,urban,101,severe
09041.jpg,snowy,day,highway,44,moderate
09042.jpg,clear,dawn,highway,94,moderate
09043.jpg,clear,dusk,rural,63,moderate
09044.jpg,cloudy,day,highway,115,severe
09045.jpg,cloudy,night,urban,71,minor
09046.jpg,cloudy,dawn,rural,74,minor
09047.jpg,rainy,dusk,highway,85,minor
09048.jpg,snowy,dusk,rural,106,severe
09049.jpg,rainy,dusk,rural,42,moderate
09050.jpg,snowy,day,highway,56,severe
09051.jpg,cloudy,day,rural,75,minor
09052.jpg,snowy,night,rural,56,minor
09053.jpg,cloudy,night,urban,120,moderate
09054.jpg,cloudy,day,highway,46,severe
09055.jpg,snowy,dusk,urban,55,minor
09056.jpg,snowy,day,rural,44,severe
09057.jpg,snowy,dusk,highway,116,minor
09058.jpg,snowy,dusk,rural,108,moderate
09059.jpg,snowy,dusk,urban,45,moderate
09060.jpg,clear,night,rural,102,minor
09061.jpg,cloudy,day,rural,68,moderate
09062.jpg,snowy,day,urban,101,minor
09063.jpg,clear,day,highway,37,moderate
09064.jpg,cloudy,night,urban,110,moderate
09065.jpg,cloudy,dusk,highway,87,minor
09066.jpg,rainy,dusk,highway,103,moderate
09067.jpg,clear,dawn,urban,35,severe
09068.jpg,snowy,night,urban,51,moderate
09069.jpg,rainy,day,highway,51,minor
09070.jpg,clear,dawn,urban,102,minor
09071.jpg,clear,day,rural,48,minor
09072.jpg,snowy,day,highway,24,moderate
09073.jpg,cloudy,night,rural,73,minor
09074.jpg,cloudy,dusk,highway,58,moderate
09075.jpg,clear,dusk,highway,94,minor
09076.jpg,rainy,dusk,highway,77,moderate
09077.jpg,clear,night,urban,97,severe
09078.jpg,clear,night,urban,99,severe
09079.jpg,rainy,dawn,rural,109,severe
09080.jpg,clear,dawn,highway,74,severe
09081.jpg,snowy,day,urban,120,minor
09082.jpg,snowy,day,urban,53,minor
09083.jpg,rainy,dawn,highway,57,severe
09084.jpg,snowy,day,urban,49,moderate
09085.jpg,clear,night,urban,102,minor
09086.jpg,cloudy,night,highway,61,minor
09087.jpg,snowy,dusk,highway,21,minor
09088.jpg,clear,day,urban,54,minor
09089.jpg,cloudy,day,urban,30,severe
09090.jpg,snowy,dawn,urban,42,minor
09091.jpg,rainy,night,rural,75,severe
09092.jpg,rainy,dusk,urban,78,moderate
09093.jpg,clear,dawn,urban,44,moderate
09094.jpg,rainy,night,rural,82,moderate
09095.jpg,rainy,dawn,urban,79,minor
09096.jpg,snowy,dawn,rural,96,severe
09097.jpg,rainy,dawn,rural,108,moderate
09098.jpg,rainy,dawn,rural,22,moderate
09099.jpg,clear,dusk,highway,89,moderate
09100.jpg,clear,dawn,urban,37,minor
09101.jpg,rainy,dawn,rural,38,minor
09102.jpg,clear,dawn,urban,112,severe
09103.jpg,clear,dawn,highway,30,moderate
09104.jpg,rainy,day,rural,39,minor
09105.jpg,rainy,dawn,rural,48,minor
09106.jpg,cloudy,dusk,highway,53,minor
09107.jpg,rainy,dusk,urban,98,severe
09108.jpg,cloudy,day,rural,50,moderate
09109.jpg,rainy,dawn,highway,61,severe
09110.jpg,rainy,day,rural,93,moderate
09111.jpg,clear,night,urban,111,severe
09112.jpg,cloudy,dawn,urban,105,moderate
09113.jpg,rainy,dusk,highway,51,severe
09114.jpg,cloudy,day,urban,21,severe
09115.jpg,cloudy,dawn,rural,105,moderate
09116.jpg,snowy,dusk,urban,46,severe
09117.jpg,cloudy,dusk,urban,119,severe
09118.jpg,clear,night,urban,75,moderate
09119.jpg,cloudy,dawn,urban,54,severe
09120.jpg,clear,dusk,highway,48,moderate
09121.jpg,rainy,night,rural,62,severe
09122.jpg,cloudy,dusk,rural,59,severe
09123.jpg,rainy,dawn,rural,103,severe
09124.jpg,clear,night,rural,27,severe
09125.jpg,cloudy,night,rural,71,severe
09126.jpg,clear,night,rural,42,severe
09127.jpg,rainy,dawn,urban,118,severe
09128.jpg,snowy,night,urban,32,minor
09129.jpg,clear,night,highway,26,severe
09130.jpg,clear,dawn,rural,63,minor
09131.jpg,clear,dawn,highway,56,severe
09132.jpg,snowy,dusk,highway,40,minor
09133.jpg,cloudy,dusk,rural,91,moderate
09134.jpg,clear,dawn,highway,113,severe
09135.jpg,rainy,dusk,rural,65,minor
09136.jpg,rainy,dusk,urban,53,moderate
09137.jpg,cloudy,dawn,rural,29,moderate
09138.jpg,clear,dawn,urban,89,moderate
09139.jpg,rainy,day,highway,108,severe
09140.jpg,cloudy,night,urban,105,moderate
09141.jpg,clear,day,highway,23,severe
09142.jpg,rainy,dawn,urban,107,severe
09143.jpg,rainy,dusk,urban,91,moderate
09144.jpg,snowy,dawn,urban,120,minor
09145.jpg,cloudy,day,urban,86,moderate
09146.jpg,rainy,dusk,rural,58,severe
09147.jpg,clear,dusk,rural,29,minor
09148.jpg,rainy,night,rural,84,minor
09149.jpg,cloudy,dusk,rural,73,minor
09150.jpg,snowy,dusk,rural,26,severe
09151.jpg,clear,dawn,rural,101,minor
09152.jpg,rainy,dusk,urban,82,severe
09153.jpg,snowy,night,highway,33,moderate
09154.jpg,cloudy,day,highway,108,minor
09155.jpg,clear,dusk,highway,83,minor
09156.jpg,clear,night,urban,43,moderate
09157.jpg,cloudy,dawn,urban,51,minor
09158.jpg,snowy,night,urban,83,minor
09159.jpg,clear,night,highway,48,severe
09160.jpg,rainy,dawn,urban,23,minor
09161.jpg,snowy,night,urban,51,severe
09162.jpg,snowy,dawn,highway,23,minor
09163.jpg,cloudy,night,rural,101,moderate
09164.jpg,snowy,day,rural,91,severe
09165.jpg,snowy,night,rural,75,severe
09166.jpg,snowy,day,highway,76,minor
09167.jpg,clear,night,rural,30,moderate
09168.jpg,rainy,day,urban,21,moderate
09169.jpg,snowy,dusk,urban,109,moderate
09170.jpg,snowy,day,rural,78,severe
09171.jpg,snowy,dawn,urban,49,minor
09172.jpg,cloudy,night,rural,107,moderate
09173.jpg,clear,dawn,urban,56,minor
09174.jpg,clear,night,rural,60,severe
09175.jpg,rainy,night,urban,84,minor
09176.jpg,clear,dawn,urban,26,moderate
09177.jpg,cloudy,night,highway,75,severe
09178.jpg,snowy,dusk,highway,92,moderate
09179.jpg,snowy,day,rural,46,minor
09180.jpg,clear,night,rural,74,minor
09181.jpg,snowy,dawn,urban,74,moderate
09182.jpg,cloudy,dawn,rural,90,severe
09183.jpg,cloudy,day,rural,35,minor
09184.jpg,cloudy,dusk,urban,39,severe
09185.jpg,clear,night,urban,77,minor
09186.jpg,cloudy,day,rural,76,severe
09187.jpg,clear,night,urban,33,severe
09188.jpg,cloudy,dawn,rural,110,minor
09189.jpg,cloudy,day,urban,117,severe
09190.jpg,clear,night,urban,69,severe
09191.jpg,cloudy,dawn,urban,72,moderate
09192.jpg,rainy,night,rural,50,severe
09193.jpg,rainy,dusk,urban,67,moderate
09194.jpg,cloudy,day,rural,69,minor
09195.jpg,rainy,night,highway,20,moderate
09196.jpg,cloudy,day,urban,27,moderate
09197.jpg,cloudy,day,highway,51,moderate
09198.jpg,snowy,dawn,rural,62,moderate
09199.jpg,rainy,dawn,highway,92,severe
09200.jpg,clear,night,highway,60,severe
09201.jpg,cloudy,dawn,highway,62,minor
09202.jpg,rainy,night,urban,85,moderate
09203.jpg,rainy,day,highway,62,minor
09204.jpg,rainy,night,rural,71,moderate
09205.jpg,clear,dusk,highway,30,moderate
09206.jpg,snowy,day,rural,52,minor
09207.jpg,snowy,night,urban,89,moderate
09208.jpg,snowy,day,urban,36,minor
09209.jpg,rainy,day,urban,48,moderate
09210.jpg,snowy,dusk,urban,20,minor
09211.jpg,clear,dusk,rural,38,severe
09212.jpg,clear,dusk,urban,95,severe
09213.jpg,rainy,day,highway,40,minor
09214.jpg,snowy,night,highway,112,moderate
09215.jpg,clear,dusk,highway,81,severe
09216.jpg,snowy,day,urban,105,minor
09217.jpg,rainy,dawn,rural,38,severe
09218.jpg,clear,day,urban,88,minor
09219.jpg,clear,dusk,rural,66,moderate
09220.jpg,snowy,night,rural,34,moderate
09221.jpg,rainy,dawn,urban,28,minor
09222.jpg,clear,dawn,highway,71,severe
09223.jpg,snowy,dawn,urban,68,minor
09224.jpg,rainy,dusk,urban,58,minor
09225.jpg,cloudy,dusk,urban,49,minor
09226.jpg,clear,dusk,highway,106,severe
09227.jpg,rainy,dawn,highway,117,severe
09228.jpg,rainy,night,highway,70,moderate
09229.jpg,rainy,night,urban,29,moderate
09230.jpg,cloudy,day,highway,103,moderate
09231.jpg,snowy,dusk,highway,68,moderate
09232.jpg,snowy,dusk,urban,88,severe
09233.jpg,cloudy,dusk,rural,33,moderate
09234.jpg,snowy,dawn,urban,60,minor
09235.jpg,rainy,dawn,highway,34,minor
09236.jpg,snowy,night,urban,29,minor
09237.jpg,rainy,day,rural,98,severe
09238.jpg,snowy,night,rural,67,minor
09239.jpg,cloudy,day,urban,86,severe
09240.jpg,rainy,day,highway,117,minor
09241.jpg,snowy,night,highway,69,severe
09242.jpg,snowy,day,urban,22,severe
09243.jpg,clear,day,rural,42,moderate
09244.jpg,rainy,dusk,urban,92,moderate
09245.jpg,rainy,night,urban,34,severe
09246.jpg,rainy,dawn,rural,50,minor
09247.jpg,rainy,day,rural,77,moderate
09248.jpg,snowy,day,urban,64,severe
09249.jpg,cloudy,dusk,rural,70,severe
09250.jpg,clear,night,rural,69,moderate
09251.jpg,rainy,dusk,highway,89,severe
09252.jpg,clear,day,urban,42,moderate
09253.jpg,rainy,day,rural,99,severe
09254.jpg,snowy,dusk,urban,88,minor
09255.jpg,cloudy,dawn,rural,105,moderate
09256.jpg,clear,dusk,urban,34,moderate
09257.jpg,rainy,dawn,urban,86,minor
09258.jpg,snowy,night,highway,58,severe
09259.jpg,cloudy,night,highway,97,moderate
09260.jpg,snowy,dusk,urban,49,moderate
09261.jpg,rainy,night,rural,119,severe
09262.jpg,snowy,dusk,highway,39,minor
09263.jpg,snowy,night,rural,80,severe
09264.jpg,cloudy,dawn,highway,99,minor
09265.jpg,cloudy,dawn,urban,67,severe
09266.jpg,rainy,dawn,highway,107,moderate
09267.jpg,rainy,day,urban,118,severe
09268.jpg,snowy,dawn,highway,34,minor
09269.jpg,cloudy,dusk,rural,46,moderate
09270.jpg,rainy,day,urban,107,minor
09271.jpg,rainy,night,urban,59,severe
09272.jpg,cloudy,day,highway,120,severe
09273.jpg,clear,dawn,highway,101,minor
09274.jpg,cloudy,dusk,rural,69,moderate
09275.jpg,clear,dusk,urban,55,severe
09276.jpg,rainy,day,rural,35,moderate
09277.jpg,snowy,night,rural,108,minor
09278.jpg,snowy,dawn,highway,91,severe
09279.jpg,clear,night,highway,115,severe
09280.jpg,cloudy,day,highway,51,minor
09281.jpg,snowy,dawn,rural,50,minor
09282.jpg,rainy,night,highway,57,severe
09283.jpg,cloudy,night,rural,45,moderate
09284.jpg,clear,dusk,urban,94,severe
09285.jpg,rainy,dawn,rural,63,minor
09286.jpg,cloudy,dusk,urban,96,severe
09287.jpg,snowy,night,rural,75,severe
09288.jpg,snowy,night,rural,112,severe
09289.jpg,cloudy,dawn,urban,29,moderate
09290.jpg,rainy,night,highway,87,moderate
09291.jpg,clear,day,urban,21,severe
09292.jpg,rainy,dawn,highway,57,moderate
09293.jpg,snowy,night,urban,31,minor
09294.jpg,cloudy,night,rural,26,moderate
09295.jpg,clear,dawn,rural,43,severe
09296.jpg,clear,day,rural,91,minor
09297.jpg,cloudy,day,rural,24,severe
09298.jpg,snowy,dawn,urban,39,moderate
09299.jpg,clear,dusk,highway,43,severe
09300.jpg,clear,dusk,urban,113,moderate
09301.jpg,clear,dawn,urban,54,severe
09302.jpg,rainy,dusk,urban,100,minor
09303.jpg,snowy,dawn,rural,20,moderate
09304.jpg,clear,dawn,rural,102,minor
09305.jpg,rainy,dawn,urban,86,severe
09306.jpg,clear,day,rural,96,moderate
09307.jpg,clear,day,highway,59,minor
09308.jpg,snowy,night,rural,116,severe
09309.jpg,clear,day,rural,114,minor
09310.jpg,cloudy,day,urban,58,moderate
09311.jpg,clear,dawn,rural,74,severe
09312.jpg,cloudy,dawn,urban,104,moderate
09313.jpg,cloudy,dawn,highway,90,moderate
09314.jpg,rainy,day,highway,107,minor
09315.jpg,cloudy,day,rural,70,minor
09316.jpg,cloudy,dawn,highway,62,moderate
09317.jpg,snowy,dusk,urban,118,minor
09318.jpg,rainy,day,rural,28,severe
09319.jpg,clear,night,highway,109,minor
09320.jpg,snowy,dusk,rural,44,severe
09321.jpg,clear,day,highway,32,severe
09322.jpg,cloudy,dusk,rural,27,moderate
09323.jpg,snowy,dawn,highway,101,moderate
09324.jpg,clear,day,highway,110,severe
09325.jpg,clear,night,rural,33,moderate
09326.jpg,snowy,night,highway,112,moderate
09327.jpg,clear,day,urban,65,minor
09328.jpg,cloudy,dawn,rural,78,severe
09329.jpg,rainy,dawn,rural,99,severe
09330.jpg,rainy,dusk,urban,37,moderate
09331.jpg,clear,dusk,rural,33,moderate
09332.jpg,snowy,day,rural,34,minor
09333.jpg,clear,night,highway,33,moderate
09334.jpg,clear,night,rural,107,moderate
09335.jpg,cloudy,night,highway,92,severe
09336.jpg,clear,night,rural,23,severe
09337.jpg,clear,day,highway,22,minor
09338.jpg,rainy,dusk,highway,69,severe
09339.jpg,rainy,night,rural,27,severe
09340.jpg,clear,dusk,urban,47,severe
09341.jpg,snowy,dusk,rural,55,moderate
09342.jpg,rainy,dusk,rural,42,severe
09343.jpg,clear,dusk,urban,69,severe
09344.jpg,clear,night,highway,42,severe
09345.jpg,snowy,day,rural,102,moderate
09346.jpg,snowy,day,urban,102,minor
09347.jpg,clear,dawn,urban,106,minor
09348.jpg,snowy,dawn,rural,39,moderate
09349.jpg,snowy,day,highway,47,minor
09350.jpg,clear,night,rural,102,minor
09351.jpg,clear,night,urban,104,moderate
09352.jpg,rainy,night,rural,51,severe
09353.jpg,rainy,dawn,urban,95,moderate
09354.jpg,cloudy,dusk,urban,55,severe
09355.jpg,snowy,night,rural,62,moderate
09356.jpg,clear,dawn,urban,73,severe
09357.jpg,clear,night,urban,73,moderate
09358.jpg,rainy,dusk,highway,118,minor
09359.jpg,snowy,dusk,rural,20,severe
09360.jpg,rainy,dawn,rural,115,minor
09361.jpg,snowy,dusk,highway,55,moderate
09362.jpg,cloudy,night,highway,103,minor
09363.jpg,rainy,dusk,rural,28,minor
09364.jpg,clear,dusk,highway,38,moderate
09365.jpg,cloudy,dusk,urban,37,moderate
09366.jpg,clear,dusk,highway,73,minor
09367.jpg,clear,day,highway,40,severe
09368.jpg,snowy,night,highway,96,severe
09369.jpg,cloudy,dawn,rural,41,moderate
09370.jpg,cloudy,night,urban,48,minor
09371.jpg,snowy,day,rural,88,moderate
09372.jpg,clear,night,urban,54,minor
09373.jpg,clear,night,highway,61,moderate
09374.jpg,cloudy,dusk,highway,61,severe
09375.jpg,clear,day,rural,82,minor
09376.jpg,snowy,dusk,highway,44,minor
09377.jpg,rainy,night,highway,102,moderate
09378.jpg,cloudy,night,urban,117,moderate
09379.jpg,clear,dawn,rural,119,severe
09380.jpg,rainy,dawn,urban,33,minor
09381.jpg,cloudy,day,rural,43,moderate
09382.jpg,snowy,night,highway,36,minor
09383.jpg,cloudy,dawn,urban,68,severe
09384.jpg,cloudy,night,rural,73,minor
09385.jpg,cloudy,dusk,rural,103,severe
09386.jpg,clear,day,highway,118,severe
