image,weather,time_of_day,road_type,speed,severity
08388.jpg,snowy,dusk,urban,42,severe
08389.jpg,cloudy,day,urban,98,moderate
08390.jpg,rainy,night,rural,85,severe
08391.jpg,cloudy,dusk,highway,51,minor
08392.jpg,rainy,day,rural,61,severe
08393.jpg,cloudy,day,urban,117,severe
08394.jpg,rainy,dusk,rural,66,minor
08395.jpg,snowy,day,rural,56,minor
08396.jpg,snowy,dusk,rural,28,minor
08397.jpg,cloudy,dusk,urban,76,severe
08398.jpg,rainy,night,highway,57,moderate
08399.jpg,rainy,night,highway,21,severe
08400.jpg,snowy,night,highway,115,severe
08401.jpg,cloudy,dawn,urban,118,minor
08402.jpg,snowy,dawn,urban,91,minor
08403.jpg,rainy,day,urban,119,severe
08404.jpg,clear,dusk,rural,120,minor
08405.jpg,cloudy,dusk,urban,77,minor
08406.jpg,rainy,dusk,urban,64,moderate
08407.jpg,cloudy,dusk,rural,91,severe
08408.jpg,snowy,dusk,urban,117,minor
08409.jpg,snowy,dusk,rural,57,moderate
08410.jpg,cloudy,dawn,urban,105,moderate
08411.jpg,rainy,dawn,highway,118,moderate
08412.jpg,snowy,dawn,rural,70,minor
08413.jpg,cloudy,dawn,rural,103,severe
08414.jpg,rainy,night,rural,59,moderate
08415.jpg,cloudy,dusk,rural,49,minor
08416.jpg,clear,dusk,urban,42,moderate
08417.jpg,cloudy,day,highway,35,moderate
08418.jpg,cloudy,day,urban,50,minor
08419.jpg,snowy,night,rural,64,severe
08420.jpg,cloudy,day,rural,36,minor
08421.jpg,cloudy,dusk,rural,26,severe
08422.jpg,clear,night,urban,63,minor
08423.jpg,clear,dawn,rural,112,minor
08424.jpg,clear,dawn,rural,112,severe
08425.jpg,snowy,dusk,highway,102,minor
08426.jpg,clear,dusk,highway,78,minor
08427.jpg,clear,dawn,urban,53,severe
08428.jpg,cloudy,dawn,highway,74,minor
08429.jpg,cloudy,dusk,rural,65,moderate
08430.jpg,cloudy,dusk,urban,67,minor
08431.jpg,snowy,night,rural,43,moderate
08432.jpg,clear,dawn,highway,51,moderate
08433.jpg,rainy,dawn,rural,95,minor
08434.jpg,snowy,dusk,rural,98,severe
08435.jpg,cloudy,dawn,highway,80,severe
08436.jpg,clear,dawn,highway,43,severe
08437.jpg,cloudy,dusk,highway,61,severe
08438.jpg,rainy,dusk,urban,72,moderate
08439.jpg,clear,dawn,highway,96,severe
08440.jpg,rainy,night,rural,109,severe
08441.jpg,rainy,dawn,highway,39,minor
08442.jpg,clear,dusk,highway,37,moderate
08443.jpg,rainy,day,rural,105,moderate
08444.jpg,rainy,night,rural,22,moderate
08445.jpg,cloudy,day,urban,72,moderate
08446.jpg,clear,dusk,highway,31,severe
08447.jpg,clear,night,urban,111,moderate
08448.jpg,clear,dusk,highway,117,minor
08449.jpg,snowy,dusk,urban,22,minor
08450.jpg,clear,dusk,urban,30,moderate
08451.jpg,rainy,night,highway,42,minor
08452.jpg,cloudy,dawn,rural,113,moderate
08453.jpg,rainy,dawn,rural,81,minor
08454.jpg,cloudy,dusk,highway,55,moderate
08455.jpg,clear,dusk,highway,45,severe
08456.jpg,clear,night,highway,117,severe
08457.jpg,rainy,day,rural,49,minor
08458.jpg,clear,day,rural,119,minor
08459.jpg,rainy,night,rural,112,severe
08460.jpg,rainy,dusk,urban,115,moderate
08461.jpg,rainy,dawn,urban,118,moderate
08462.jpg,cloudy,dusk,highway,61,severe
08463.jpg,clear,night,urban,36,moderate
08464.jpg,cloudy,dawn,rural,23,severe
08465.jpg,snowy,night,highway,102,moderate
08466.jpg,rainy,night,rural,76,severe
08467.jpg,clear,day,highway,103,severe
08468.jpg,cloudy,day,rural,52,minor
08469.jpg,clear,day,rural,113,severe
08470.jpg,clear,dusk,highway,75,minor
08471.jpg,rainy,dusk,highway,30,moderate
08472.jpg,cloudy,dusk,rural,85,minor
08473.jpg,rainy,dusk,highway,41,minor
08474.jpg,clear,dusk,rural,53,minor
08475.jpg,cloudy,dawn,urban,95,minor
08476.jpg,rainy,night,highway,36,severe
08477.jpg,rainy,night,rural,82,minor
08478.jpg,cloudy,dawn,rural,57,moderate
08479.jpg,snowy,day,highway,111,moderate
08480.jpg,snowy,dawn,rural,54,severe
08481.jpg,cloudy,dusk,highway,83,severe
08482.jpg,rainy,day,highway,30,moderate
08483.jpg,clear,day,urban,21,minor
08484.jpg,cloudy,dusk,highway,81,moderate
08485.jpg,cloudy,dawn,urban,64,minor
08486.jpg,cloudy,dawn,highway,91,moderate
08487.jpg,clear,night,urban,79,moderate
08488.jpg,clear,night,rural,48,minor
08489.jpg,cloudy,dusk,highway,59,moderate
08490.jpg,clear,dawn,highway,23,moderate
08491.jpg,cloudy,dusk,rural,81,minor
08492.jpg,snowy,day,rural,37,severe
08493.jpg,clear,night,rural,81,severe
08494.jpg,clear,night,highway,117,moderate
08495.jpg,clear,dusk,highway,36,minor
08496.jpg,clear,dusk,rural,98,moderate
08497.jpg,cloudy,dawn,highway,92,severe
08498.jpg,clear,dawn,urban,91,severe
08499.jpg,rainy,dusk,rural,96,moderate
08500.jpg,rainy,day,highway,29,moderate
08501.jpg,snowy,dusk,urban,80,minor
08502.jpg,clear,night,highway,27,moderate
08503.jpg,snowy,day,highway,48,moderate
08504.jpg,rainy,day,rural,96,minor
08505.jpg,clear,dusk,highway,90,minor
08506.jpg,clear,day,highway,20,severe
08507.jpg,snowy,night,rural,71,severe
08508.jpg,cloudy,night,rural,39,moderate
08509.jpg,rainy,night,rural,86,moderate
08510.jpg,clear,day,highway,41,moderate
08511.jpg,rainy,dawn,highway,32,severe
08512.jpg,clear,dusk,highway,31,severe
08513.jpg,rainy,night,urban,54,moderate
08514.jpg,snowy,day,highway,69,minor
08515.jpg,clear,night,highway,78,minor
08516.jpg,cloudy,night,rural,39,minor
08517.jpg,rainy,dawn,rural,96,moderate
08518.jpg,cloudy,dawn,rural,70,minor
08519.jpg,rainy,dawn,rural,106,moderate
08520.jpg,cloudy,day,highway,104,moderate
08521.jpg,cloudy,night,rural,53,minor
08522.jpg,cloudy,night,highway,28,severe
08523.jpg,cloudy,dawn,urban,56,minor
08524.jpg,rainy,dusk,rural,68,severe
08525.jpg,rainy,dawn,urban,71,moderate
08526.jpg,rainy,night,rural,96,moderate
08527.jpg,snowy,day,highway,29,moderate
08528.jpg,snowy,night,rural,116,minor
08529.jpg,snowy,night,rural,85,minor
08530.jpg,cloudy,dusk,highway,100,minor
08531.jpg,cloudy,dawn,highway,52,minor
08532.jpg,snowy,dawn,rural,117,minor
08533.jpg,rainy,dawn,rural,89,minor
08534.jpg,clear,dawn,rural,45,moderate
08535.jpg,rainy,day,urban,31,severe
08536.jpg,cloudy,night,urban,29,moderate
08537.jpg,rainy,dusk,urban,92,minor
08538.jpg,rainy,day,highway,84,severe
08539.jpg,rainy,dawn,rural,34,moderate
08540.jpg,clear,day,rural,58,moderate
08541.jpg,snowy,dusk,highway,23,minor
08542.jpg,snowy,day,highway,85,moderate
08543.jpg,clear,dawn,urban,61,severe
08544.jpg,snowy,dawn,highway,109,minor
08545.jpg,rainy,dawn,rural,114,moderate
08546.jpg,clear,day,urban,56,severe
08547.jpg,clear,dusk,highway,50,minor
08548.jpg,clear,day,rural,61,minor
08549.jpg,snowy,dusk,rural,63,moderate
08550.jpg,rainy,night,rural,28,severe
08551.jpg,rainy,night,rural,110,moderate
08552.jpg,snowy,night,urban,30,minor
08553.jpg,rainy,day,urban,32,severe
08554.jpg,rainy,day,highway,42,minor
08555.jpg,clear,dawn,rural,57,severe
08556.jpg,cloudy,dawn,urban,111,severe
08557.jpg,cloudy,dawn,rural,59,minor
08558.jpg,cloudy,dusk,rural,52,severe
08559.jpg,snowy,dusk,highway,51,severe
08560.jpg,cloudy,day,urban,28,minor
08561.jpg,cloudy,night,urban,113,severe
08562.jpg,snowy,dawn,urban,76,moderate
08563.jpg,clear,night,highway,43,minor
08564.jpg,cloudy,dusk,rural,118,minor
08565.jpg,cloudy,night,highway,34,minor
08566.jpg,rainy,dusk,rural,73,severe
08567.jpg,snowy,day,rural,64,minor
08568.jpg,cloudy,day,rural,110,moderate
08569.jpg,clear,day,urban,50,minor
08570.jpg,clear,day,highway,74,moderate
08571.jpg,clear,day,urban,99,minor
08572.jpg,cloudy,dusk,highway,82,severe
08573.jpg,cloudy,dawn,highway,34,moderate
08574.jpg,clear,dawn,urban,54,moderate
08575.jpg,cloudy,dawn,urban,62,moderate
08576.jpg,cloudy,day,highway,90,minor
08577.jpg,snowy,night,highway,100,severe
08578.jpg,rainy,dawn,urban,102,moderate
08579.jpg,snowy,dawn,urban,109,minor
08580.jpg,snowy,day,highway,32,minor
08581.jpg,cloudy,dawn,urban,74,moderate
08582.jpg,rainy,day,rural,79,moderate
08583.jpg,clear,night,highway,88,minor
08584.jpg,rainy,day,rural,115,severe
08585.jpg,snowy,day,urban,104,moderate
08586.jpg,rainy,dawn,highway,52,severe
08587.jpg,cloudy,dusk,rural,71,minor
08588.jpg,clear,day,urban,66,severe
08589.jpg,clear,dusk,highway,20,severe
08590.jpg,cloudy,day,rural,90,severe
08591.jpg,rainy,day,urban,93,severe
08592.jpg,cloudy,dusk,rural,41,moderate
08593.jpg,cloudy,day,urban,23,severe
08594.jpg,clear,day,highway,117,moderate
08595.jpg,clear,day,rural,64,severe
08596.jpg,rainy,day,rural,71,minor
08597.jpg,snowy,day,urban,43,severe
08598.jpg,clear,dusk,rural,66,severe
08599.jpg,rainy,night,rural,51,severe
08600.jpg,clear,night,highway,38,severe
08601.jpg,rainy,night,highway,23,moderate
08602.jpg,snowy,dusk,urban,49,minor
08603.jpg,rainy,dawn,rural,96,minor
08604.jpg,snowy,dusk,highway,91,minor
08605.jpg,snowy,night,urban,108,severe
08606.jpg,snowy,dusk,urban,51,moderate
08607.jpg,snowy,dawn,highway,93,minor
08608.jpg,cloudy,day,rural,20,severe
08609.jpg,rainy,dusk,urban,101,severe
08610.jpg,snowy,dawn,rural,45,moderate
08611.jpg,rainy,dusk,highway,98,minor
08612.jpg,snowy,day,highway,53,minor
08613.jpg,cloudy,day,highway,44,severe
08614.jpg,snowy,dawn,urban,120,minor
08615.jpg,cloudy,night,highway,21,minor
08616.jpg,cloudy,day,rural,29,severe
08617.jpg,snowy,day,rural,97,severe
08618.jpg,snowy,dawn,highway,21,moderate
08619.jpg,snowy,day,rural,33,minor
08620.jpg,rainy,dusk,urban,80,severe
08621.jpg,clear,dawn,highway,33,moderate
08622.jpg,clear,dawn,rural,102,severe
08623.jpg,rainy,dawn,highway,31,minor
08624.jpg,snowy,day,rural,20,moderate
08625.jpg,rainy,dawn,rural,49,moderate
08626.jpg,rainy,night,rural,100,moderate
08627.jpg,snowy,dusk,urban,54,minor
08628.jpg,rainy,dawn,highway,75,moderate
08629.jpg,clear,day,urban,102,severe
08630.jpg,snowy,dawn,highway,52,severe
08631.jpg,snowy,dusk,urban,119,minor
08632.jpg,rainy,day,highway,86,moderate
08633.jpg,snowy,night,rural,54,moderate
08634.jpg,snowy,night,highway,52,moderate
08635.jpg,clear,dusk,rural,22,severe
08636.jpg,clear,night,rural,108,minor
08637.jpg,cloudy,dusk,highway,104,severe
08638.jpg,rainy,dusk,urban,74,severe
08639.jpg,clear,day,urban,91,moderate
08640.jpg,cloudy,day,highway,94,severe
08641.jpg,rainy,dawn,highway,119,severe
08642.jpg,snowy,night,highway,96,moderate
08643.jpg,rainy,night,urban,71,moderate
08644.jpg,clear,dawn,highway,51,severe
08645.jpg,snowy,dusk,urban,60,moderate
08646.jpg,cloudy,dusk,urban,85,severe
08647.jpg,clear,dawn,rural,29,minor
08648.jpg,snowy,dusk,highway,97,minor
08649.jpg,snowy,day,urban,73,moderate
08650.jpg,cloudy,night,urban,21,moderate
08651.jpg,rainy,day,urban,95,severe
08652.jpg,cloudy,day,urban,80,moderate
08653.jpg,cloudy,night,highway,83,severe
08654.jpg,snowy,dawn,urban,32,severe
08655.jpg,cloudy,day,urban,62,moderate
08656.jpg,clear,dawn,highway,64,minor
08657.jpg,snowy,day,highway,103,minor
08658.jpg,cloudy,day,highway,91,minor
08659.jpg,rainy,dawn,urban,31,moderate
08660.jpg,clear,day,urban,95,severe
08661.jpg,clear,night,urban,42,severe
08662.jpg,rainy,dawn,rural,23,moderate
08663.jpg,rainy,night,rural,105,minor
08664.jpg,cloudy,night,highway,62,minor
08665.jpg,rainy,night,rural,40,severe
08666.jpg,clear,day,urban,64,moderate
08667.jpg,rainy,day,urban,81,severe
08668.jpg,rainy,dusk,highway,114,moderate
08669.jpg,cloudy,dawn,highway,73,moderate
08670.jpg,snowy,dusk,highway,27,moderate
08671.jpg,cloudy,dawn,highway,54,minor
08672.jpg,clear,day,rural,110,minor
08673.jpg,rainy,dusk,urban,89,minor
08674.jpg,clear,night,urban,87,minor
08675.jpg,cloudy,dusk,urban,93,moderate
08676.jpg,snowy,night,urban,40,minor
08677.jpg,clear,night,urban,43,severe
08678.jpg,rainy,dawn,urban,106,moderate
08679.jpg,snowy,day,highway,81,moderate
08680.jpg,clear,dusk,urban,113,severe
08681.jpg,snowy,day,rural,81,severe
08682.jpg,clear,night,urban,64,moderate
08683.jpg,rainy,night,highway,83,moderate
08684.jpg,cloudy,dusk,highway,59,severe
08685.jpg,snowy,dawn,highway,63,minor
08686.jpg,clear,dusk,urban,33,minor
08687.jpg,snowy,day,rural,90,minor
08688.jpg,cloudy,night,rural,110,severe
08689.jpg,cloudy,dawn,highway,40,minor
08690.jpg,rainy,dawn,highway,31,minor
08691.jpg,snowy,dawn,highway,102,severe
08692.jpg,snowy,day,highway,29,severe
08693.jpg,clear,dusk,highway,65,severe
08694.jpg,cloudy,day,highway,65,minor
08695.jpg,clear,dawn,highway,94,minor
08696.jpg,cloudy,dusk,rural,95,moderate
08697.jpg,clear,dusk,highway,82,minor
08698.jpg,clear,dusk,urban,44,minor
08699.jpg,rainy,dawn,urban,39,severe
08700.jpg,clear,dusk,rural,117,moderate
08701.jpg,cloudy,dawn,highway,86,severe
08702.jpg,cloudy,dawn,highway,88,severe
08703.jpg,rainy,dawn,urban,103,severe
08704.jpg,clear,day,highway,56,moderate
08705.jpg,rainy,day,rural,34,severe
08706.jpg,clear,dawn,highway,27,moderate
08707.jpg,cloudy,dawn,rural,85,moderate
08708.jpg,rainy,night,highway,117,moderate
08709.jpg,snowy,night,rural,117,minor
08710.jpg,clear,dusk,highway,58,minor
08711.jpg,cloudy,day,urban,49,minor
08712.jpg,rainy,day,urban,33,minor
08713.jpg,cloudy,day,urban,24,minor
08714.jpg,snowy,night,urban,105,moderate
08715.jpg,snowy,day,highway,38,minor
08716.jpg,snowy,night,highway,101,severe
08717.jpg,cloudy,dusk,rural,77,severe
08718.jpg,snowy,day,highway,82,minor
08719.jpg,clear,night,highway,91,severe
08720.jpg,cloudy,dawn,urban,65,minor
08721.jpg,rainy,night,rural,24,minor
08722.jpg,clear,dusk,urban,73,moderate
08723.jpg,cloudy,day,urban,40,severe
08724.jpg,snowy,dawn,urban,50,severe
08725.jpg,cloudy,day,urban,65,severe
08726.jpg,snowy,day,rural,21,moderate
08727.jpg,rainy,night,highway,42,moderate
08728.jpg,clear,dusk,highway,79,minor
08729.jpg,clear,day,rural,104,minor
08730.jpg,rainy,day,rural,91,severe
08731.jpg,snowy,dusk,rural,107,severe
08732.jpg,clear,night,urban,51,severe
08733.jpg,cloudy,night,urban,89,severe
08734.jpg,snowy,dawn,rural,73,moderate
08735.jpg,snowy,dusk,rural,118,minor
08736.jpg,snowy,night,highway,53,moderate
08737.jpg,clear,dawn,highway,60,severe
08738.jpg,cloudy,dusk,rural,75,moderate
08739.jpg,snowy,dusk,highway,115,moderate
08740.jpg,snowy,dawn,highway,57,minor
08741.jpg,cloudy,dusk,rural,30,moderate
08742.jpg,cloudy,dusk,rural,62,moderate
08743.jpg,snowy,night,rural,31,minor
08744.jpg,clear,dusk,highway,74,moderate
08745.jpg,clear,day,rural,114,minor
08746.jpg,clear,night,rural,56,moderate
08747.jpg,snowy,dusk,urban,83,severe
08748.jpg,snowy,day,urban,95,moderate
08749.jpg,cloudy,night,urban,69,severe
08750.jpg,rainy,night,highway,105,moderate
08751.jpg,clear,day,highway,104,moderate
08752.jpg,clear,dusk,urban,54,minor
08753.jpg,clear,night,highway,34,moderate
08754.jpg,clear,dawn,highway,43,severe
08755.jpg,rainy,night,rural,90,severe
08756.jpg,cloudy,day,highway,95,severe
08757.jpg,rainy,day,highway,78,severe
08758.jpg,snowy,night,urban,64,severe
08759.jpg,rainy,dawn,highway,37,minor
08760.jpg,rainy,day,urban,39,minor
08761.jpg,snowy,night,rural,46,severe
08762.jpg,rainy,day,highway,103,severe
08763.jpg,snowy,day,urban,67,minor
08764.jpg,cloudy,day,urban,37,severe
08765.jpg,snowy,day,urban,31,minor
08766.jpg,cloudy,dusk,highway,87,minor
08767.jpg,clear,dawn,rural,68,minor
08768.jpg,clear,night,highway,65,severe
08769.jpg,rainy,dusk,urban,94,minor
08770.jpg,rainy,dawn,urban,65,moderate
08771.jpg,cloudy,night,highway,68,moderate
08772.jpg,cloudy,dusk,urban,114,minor
08773.jpg,cloudy,dusk,rural,27,minor
08774.jpg,cloudy,day,urban,109,moderate
08775.jpg,snowy,day,rural,104,minor
08776.jpg,rainy,dusk,urban,37,moderate
08777.jpg,rainy,dawn,urban,84,moderate
08778.jpg,clear,night,highway,81,minor
08779.jpg,snowy,day,highway,112,severe
08780.jpg,cloudy,dusk,rural,20,severe
08781.jpg,clear,night,rural,62,severe
08782.jpg,rainy,night,rural,30,severe
08783.jpg,clear,dusk,highway,49,severe
08784.jpg,cloudy,dawn,urban,58,moderate
08785.jpg,snowy,day,urban,54,severe
08786.jpg,snowy,dawn,highway,20,minor
08787.jpg,rainy,dawn,highway,49,severe
08788.jpg,snowy,day,urban,43,severe
08789.jpg,cloudy,dusk,urban,20,severe
08790.jpg,snowy,dawn,rural,79,moderate
08791.jpg,clear,day,rural,80,minor
08792.jpg,cloudy,dawn,urban,112,severe
08793.jpg,clear,dawn,urban,115,minor
08794.jpg,rainy,night,rural,108,moderate
08795.jpg,cloudy,dawn,urban,55,severe
08796.jpg,cloudy,dusk,urban,57,minor
08797.jpg,snowy,night,highway,79,minor
08798.jpg,rainy,night,rural,56,minor
08799.jpg,snowy,dawn,urban,55,minor
08800.jpg,clear,day,urban,80,minor
08801.jpg,clear,dawn,urban,58,moderate
08802.jpg,clear,dusk,urban,65,minor
08803.jpg,clear,dawn,urban,78,minor
08804.jpg,snowy,dusk,highway,69,severe
08805.jpg,clear,dawn,rural,97,severe
08806.jpg,rainy,night,rural,84,minor
08807.jpg,rainy,dusk,rural,71,minor
08808.jpg,clear,dawn,highway,97,minor
08809.jpg,clear,dusk,urban,55,severe
08810.jpg,rainy,night,rural,97,minor
08811.jpg,cloudy,day,rural,37,severe
08812.jpg,cloudy,dusk,rural,83,minor
08813.jpg,snowy,night,rural,94,moderate
08814.jpg,clear,night,rural,20,moderate
08815.jpg,snowy,day,urban,88,moderate
08816.jpg,clear,night,highway,32,minor
08817.jpg,cloudy,night,urban,114,moderate
08818.jpg,rainy,dawn,urban,21,minor
08819.jpg,snowy,dawn,highway,50,moderate
08820.jpg,clear,night,rural,105,minor
08821.jpg,rainy,day,rural,25,severe
08822.jpg,clear,night,highway,109,severe
08823.jpg,rainy,dusk,highway,37,minor
08824.jpg,snowy,dusk,highway,93,moderate
08825.jpg,clear,dusk,highway,79,severe
08826.jpg,rainy,dawn,rural,75,moderate
08827.jpg,rainy,dusk,rural,28,minor
08828.jpg,cloudy,dawn,rural,77,severe
08829.jpg,clear,dawn,highway,72,severe
08830.jpg,cloudy,night,highway,55,moderate
08831.jpg,rainy,dusk,urban,65,minor
08832.jpg,clear,dawn,highway,41,severe
08833.jpg,rainy,night,urban,21,minor
08834.jpg,clear,dawn,rural,55,moderate
08835.jpg,rainy,dawn,urban,32,severe
08836.jpg,clear,dawn,highway,26,moderate
08837.jpg,cloudy,dawn,urban,103,minor
08838.jpg,clear,dusk,urban,89,moderate
08839.jpg,cloudy,dusk,highway,75,minor
08840.jpg,cloudy,dusk,highway,87,minor
08841.jpg,clear,dusk,urban,114,moderate
08842.jpg,snowy,night,highway,42,moderate
08843.jpg,rainy,dawn,rural,96,minor
08844.jpg,cloudy,dawn,highway,72,minor
08845.jpg,rainy,dusk,rural,53,moderate
08846.jpg,snowy,day,highway,50,moderate
08847.jpg,rainy,day,urban,64,severe
08848.jpg,rainy,dusk,urban,33,minor
08849.jpg,snowy,day,highway,41,moderate
08850.jpg,clear,dawn,rural,64,moderate
08851.jpg,clear,dusk,highway,120,severe
08852.jpg,cloudy,dawn,rural,41,minor
08853.jpg,clear,night,rural,60,minor
08854.jpg,cloudy,dawn,rural,47,moderate
08855.jpg,clear,dusk,rural,61,severe
08856.jpg,snowy,dawn,highway,75,severe
08857.jpg,rainy,night,urban,108,minor
08858.jpg,clear,dawn,urban,38,severe
08859.jpg,clear,dawn,highway,117,moderate
08860.jpg,rainy,day,urban,68,severe
08861.jpg,snowy,night,urban,77,severe
08862.jpg,cloudy,day,rural,62,moderate
08863.jpg,rainy,dawn,rural,83,moderate
08864.jpg,clear,night,highway,115,severe
08865.jpg,rainy,day,urban,62,minor
08866.jpg,cloudy,night,rural,23,moderate
08867.jpg,rainy,day,rural,112,minor
08868.jpg,cloudy,day,urban,108,severe
08869.jpg,clear,dusk,rural,65,minor
08870.jpg,snowy,dusk,urban,119,severe
08871.jpg,rainy,day,rural,80,moderate
08872.jpg,cloudy,night,urban,58,severe
08873.jpg,snowy,day,highway,61,minor
08874.jpg,clear,dusk,rural,64,minor
08875.jpg,clear,day,rural,85,severe
08876.jpg,clear,dawn,highway,63,minor
08877.jpg,cloudy,dawn,urban,90,minor
08878.jpg,snowy,dawn,highway,46,severe
08879.jpg,rainy,dusk,urban,108,moderate
08880.jpg,snowy,day,highway,50,minor
08881.jpg,snowy,day,rural,83,severe
08882.jpg,snowy,day,highway,44,moderate
08883.jpg,clear,dawn,rural,31,moderate
08884.jpg,cloudy,dusk,urban,71,severe
08885.jpg,snowy,night,rural,119,moderate
08886.jpg,rainy,dusk,highway,102,severe
08887.jpg,cloudy,night,highway,106,moderate
08888.jpg,clear,dusk,rural,33,minor
08889.jpg,rainy,dusk,rural,66,severe
08890.jpg,clear,dusk,rural,100,severe
08891.jpg,clear,dusk,rural,82,moderate
08892.jpg,cloudy,dawn,highway,116,minor
08893.jpg,clear,night,highway,73,severe
08894.jpg,clear,dusk,urban,60,severe
08895.jpg,clear,dawn,rural,59,moderate
08896.jpg,rainy,dawn,highway,109,minor
08897.jpg,snowy,dawn,highway,51,minor
08898.jpg,rainy,dawn,urban,96,moderate
08899.jpg,cloudy,day,urban,69,minor
08900.jpg,snowy,dawn,highway,106,severe
08901.jpg,clear,day,rural,23,moderate
08902.jpg,rainy,dusk,rural,70,severe
08903.jpg,snowy,night,highway,56,minor
08904.jpg,rainy,dusk,urban,86,moderate
08905.jpg,clear,dawn,urban,100,minor
08906.jpg,rainy,night,highway,59,severe
08907.jpg,snowy,day,urban,20,severe
08908.jpg,cloudy,night,highway,24,severe
08909.jpg,snowy,dawn,rural,95,minor
08910.jpg,snowy,dusk,rural,34,minor
08911.jpg,cloudy,day,rural,90,severe
08912.jpg,clear,dusk,highway,83,severe
08913.jpg,clear,day,urban,89,moderate
08914.jpg,rainy,night,rural,23,moderate
08915.jpg,cloudy,dusk,rural,113,minor
08916.jpg,clear,dusk,highway,63,severe
08917.jpg,snowy,day,urban,73,severe
08918.jpg,clear,night,urban,26,minor
08919.jpg,rainy,day,urban,71,moderate
08920.jpg,snowy,dusk,highway,95,severe
08921.jpg,snowy,day,highway,85,severe
08922.jpg,cloudy,night,rural,64,minor
08923.jpg,snowy,day,highway,33,severe
08924.jpg,cloudy,day,urban,93,severe
08925.jpg,clear,night,urban,95,minor
08926.jpg,clear,dusk,highway,22,minor
08927.jpg,snowy,night,urban,74,minor
08928.jpg,snowy,dusk,highway,92,minor
08929.jpg,cloudy,dusk,rural,32,moderate
08930.jpg,snowy,day,rural,113,moderate
08931.jpg,rainy,day,urban,33,moderate
08932.jpg,snowy,day,urban,60,moderate
08933.jpg,snowy,day,highway,50,moderate
08934.jpg,cloudy,night,urban,77,severe
